src_port,dst_port,bytes_received,connection_duration_ms,payload_entropy,packet_size,is_repeated_src,label,source_attack_type
60322,9999,415,0,4.395488256581933,704,False,0,normal
48993,9999,219,0,3.795235569269546,283,True,0,normal
48686,9999,1024,1000,4.434506463640674,0,False,0,normal
43706,9999,977,0,4.004286705920177,326,False,0,normal
22678,9999,0,0,1.172294173828062,0,True,1,neptune
40283,9999,1024,0,4.12681191072617,0,True,1,smurf
24027,9999,212,0,2.9448715122644966,1024,False,0,normal
42933,9999,0,0,0.0,0,True,1,neptune
17460,9999,370,0,4.113310710404213,837,False,0,normal
52578,9999,1,0,3.5735693660815073,0,True,1,satan
37883,9999,309,0,3.180368705112814,1024,True,0,normal
46839,9999,44,0,3.5889953389162694,44,True,0,normal
15331,9999,1024,0,4.462321264347297,331,False,0,normal
52102,9999,1024,0,4.178912843411846,480,False,0,normal
52800,9999,652,0,4.385880601409958,327,False,0,normal
10416,9999,0,0,1.2265477788494819,0,True,1,neptune
23603,9999,196,0,3.5405840073007613,1024,False,0,normal
44741,9999,45,0,4.388272420970563,139,True,0,normal
57377,9999,0,0,1.2928698326608568,0,True,1,neptune
48570,9999,0,0,2.8112583430331597,0,True,1,satan
31453,9999,335,0,4.029420094289313,414,False,0,normal
20375,9999,0,0,1.3962329283422612,0,True,1,neptune
59726,9999,225,0,3.625275342144189,700,True,0,normal
57443,9999,46,0,4.543941482491038,125,True,0,normal
58879,9999,680,0,4.282546982324188,332,False,0,normal
20681,9999,0,0,3.0011289483527994,0,True,1,neptune
29178,9999,0,0,3.765618202280565,0,True,1,neptune
16753,9999,520,0,3.352834215841493,0,True,1,smurf
62602,9999,556,0,3.7699076138158016,336,False,0,normal
56961,9999,1024,0,3.6588746005325365,0,True,1,smurf
12201,9999,0,0,1.1790455232038324,0,True,1,neptune
16959,9999,520,0,4.591206532550422,0,True,1,smurf
36637,9999,42,0,3.508489030486534,42,False,0,normal
27828,9999,306,0,5.6527490336188295,1024,True,0,normal
30692,9999,29,0,3.6686218516557716,29,False,0,normal
24759,9999,266,0,4.180341736370808,461,False,0,normal
44500,9999,275,0,4.001343151254627,468,False,0,normal
58958,9999,0,0,2.5230782567748387,0,False,0,normal
60194,9999,1024,0,3.603794257789984,332,False,0,normal
30391,9999,197,0,4.533773237262816,873,True,0,normal
54432,9999,1,5000,2.5730393726767637,0,False,1,portsweep
45814,9999,0,0,2.115535457967333,0,True,1,satan
13726,9999,0,0,3.4390012838862756,4,False,0,normal
52248,9999,300,0,4.72265780965121,1024,True,0,normal
23629,9999,0,0,3.6252350939049713,0,True,1,neptune
41530,9999,761,0,2.9963821585235486,326,False,0,normal
47512,9999,748,0,4.406864799160289,0,False,0,normal
61902,9999,213,0,3.0090335381967326,1024,True,0,normal
62200,9999,113,0,3.986386074259937,0,True,0,normal
52794,9999,192,2000,3.396124220184999,1024,False,0,normal
33665,9999,0,0,1.4453907680858111,0,True,1,neptune
26841,9999,224,0,4.277330451659623,1024,False,0,normal
29488,9999,46,0,4.489789628909102,71,True,0,normal
62361,9999,0,0,2.8523800944559397,0,True,1,neptune
14250,9999,35,0,3.904335530179063,130,False,0,normal
34864,9999,331,0,3.250377105511199,1024,True,0,normal
44862,9999,235,0,3.4847577005517363,1024,False,0,normal
2480,9999,194,0,4.474266717424996,0,False,0,normal
41981,9999,1024,2000,4.183632481902124,0,False,0,normal
17797,9999,380,0,4.052167497613616,1024,True,0,normal
19128,9999,306,0,4.6310568800825695,1024,True,0,normal
41132,9999,42,0,3.3499289072518357,72,True,0,normal
1597,9999,0,0,1.3600739493943783,0,True,1,neptune
11140,9999,0,0,0.4104216904860202,0,True,1,neptune
30374,9999,287,0,4.7389369352896775,1024,True,0,normal
38702,9999,223,0,4.2722370863867845,1024,True,0,normal
8063,9999,43,0,4.48225068034925,43,True,0,normal
24351,9999,0,0,2.6491766181119845,0,True,1,neptune
20864,9999,0,0,2.091049112635609,0,True,1,neptune
35497,9999,193,0,4.999278945534273,1024,False,0,normal
20415,9999,0,0,3.215189510253505,0,False,0,normal
1144,9999,232,0,3.8376308565471753,765,False,0,normal
35219,9999,1024,0,3.8490566039710683,332,False,0,normal
55756,9999,0,0,0.3657593838702782,0,True,1,neptune
38746,9999,0,0,3.3978952587822233,0,True,1,neptune
24372,9999,270,0,3.5403449560000184,1024,False,0,normal
32142,9999,0,0,3.655110072092123,0,True,1,neptune
10065,9999,209,0,4.523929069193436,1024,False,0,normal
16289,9999,239,0,4.11761132526891,1024,True,0,normal
29274,9999,45,0,4.089647941351681,77,True,0,normal
39236,9999,334,5000,4.494644241774811,1024,False,0,normal
32387,9999,146,5000,4.137282011548166,105,False,0,normal
63140,9999,28,0,3.7977691363503903,0,True,1,teardrop
42143,9999,333,0,3.2427463880033693,1024,False,0,normal
2507,9999,199,0,4.47944986470863,601,True,0,normal
34864,9999,224,0,4.183219500187262,261,False,0,normal
38621,9999,0,0,2.377830038469425,0,True,1,neptune
3831,9999,223,0,3.9520444217506565,976,True,0,normal
25861,9999,965,0,4.15101802654202,0,True,0,normal
57246,9999,0,0,3.1627517785895316,0,True,1,neptune
24047,9999,0,0,1.3553781790075023,0,True,1,neptune
30473,9999,748,0,3.5165605368026682,0,False,0,normal
15291,9999,0,0,0.9613923736108442,0,True,1,neptune
5990,9999,0,0,1.4138297094391972,0,True,1,neptune
21551,9999,0,0,0.8336182857902876,0,True,1,neptune
50879,9999,0,0,1.3950943718931126,0,True,1,neptune
64449,9999,0,0,3.048357983986873,0,True,1,neptune
43611,9999,761,0,4.200935533777463,345,False,0,normal
54625,9999,0,0,1.575568206791405,0,True,1,neptune
42919,9999,293,0,3.8863222024742674,1024,False,0,normal
43518,9999,208,0,3.2740743946233755,1024,True,0,normal
28564,9999,0,0,0.866830034819512,0,True,1,neptune
4972,9999,348,0,3.587222409456196,1024,True,0,normal
27505,9999,37,0,2.937131974239398,53,False,0,normal
56817,9999,269,0,3.9466591864137146,958,True,0,normal
35623,9999,0,0,1.0995153295247382,0,True,1,neptune
50179,9999,327,0,4.510380671404324,607,True,0,normal
4287,9999,0,0,0.4303447718720057,0,True,1,neptune
14006,9999,0,0,3.044263012260923,0,True,1,neptune
20310,9999,0,0,3.5640456660252124,0,False,0,normal
24205,9999,44,0,3.712676398310098,118,True,0,normal
64754,9999,0,0,1.2681108796401621,0,True,1,neptune
30823,9999,8,0,4.798859004176476,0,False,1,ipsweep
43742,9999,0,0,2.0687928617085904,0,False,0,normal
42598,9999,30,0,4.136327160515708,0,False,0,normal
28049,9999,0,0,1.58144493901446,0,True,1,neptune
63362,9999,105,0,3.8246435797413745,147,True,0,normal
15368,9999,1024,2000,4.693379985610644,335,False,0,normal
3251,9999,1024,0,4.317110892397793,277,False,0,normal
49098,9999,44,0,4.884678582556428,44,True,0,normal
43201,9999,189,0,4.29123241244261,1024,False,0,normal
17815,9999,0,0,1.9262693511533078,0,True,1,neptune
57017,9999,217,0,4.150000014315961,1024,True,0,normal
11498,9999,0,0,2.316102182980916,0,True,1,neptune
17214,9999,0,0,2.6044998098898624,0,True,1,satan
10991,9999,222,0,4.509181732578756,1024,True,0,normal
13038,9999,108,0,4.4993448186523315,1024,False,0,normal
48069,9999,45,0,3.8446992751441122,109,True,0,normal
46406,9999,0,0,1.902150407529707,0,True,1,neptune
42492,9999,286,0,3.8230161810562846,1024,False,0,normal
56552,9999,278,0,4.23098849593181,428,True,0,normal
5527,9999,0,0,1.217141625069343,0,True,1,neptune
41048,9999,209,0,3.334764903402242,526,True,0,normal
8445,9999,271,0,2.4447540385671855,294,False,0,normal
62674,9999,641,0,5.190164788033372,0,False,0,normal
41914,9999,756,0,3.5388665552906846,331,False,0,normal
50047,9999,229,0,4.312578788642077,684,True,0,normal
37867,9999,0,0,0.4228087186860958,0,True,1,neptune
25774,9999,0,0,0.5336554124306385,0,True,1,neptune
45278,9999,783,4000,3.2928561314470848,330,False,0,normal
54939,9999,1024,0,4.470535486914978,335,False,0,normal
12509,9999,281,0,3.564306195685452,307,True,0,normal
57267,9999,0,5000,3.63374707283255,0,False,1,portsweep
47896,9999,147,5000,3.734339935279967,105,False,0,normal
6561,9999,591,5000,4.063999630476286,1024,False,0,normal
61412,9999,218,0,4.205690413484444,1024,True,0,normal
12651,9999,1024,5000,3.1915618385326177,1024,False,0,normal
39798,9999,71,0,4.101824625130037,0,False,0,normal
9384,9999,0,0,1.1749488920934428,0,True,1,neptune
13676,9999,92,5000,4.570008493652634,36,False,0,normal
42504,9999,1024,0,3.5202483053000804,338,False,0,normal
44862,9999,297,0,3.59148907626676,249,True,0,normal
45341,9999,334,0,4.32977398122498,0,False,1,warezclient
23156,9999,230,0,4.70619598760821,857,True,0,normal
53936,9999,0,0,2.7037487470029333,0,False,0,normal
4203,9999,52,0,3.382398172073542,1024,False,0,normal
56134,9999,0,0,0.8416359337575682,0,True,1,neptune
20528,9999,229,0,3.493338496183672,1024,True,0,normal
41062,9999,1,5000,3.1988905496765554,0,False,1,portsweep
59444,9999,0,0,0.46008261169481335,0,True,1,neptune
17505,9999,0,0,1.4864523555016387,0,True,1,neptune
27547,9999,0,0,1.106308346657377,0,True,1,neptune
54460,9999,0,0,1.5020499708046935,0,True,1,neptune
56804,9999,0,0,0.0,0,True,1,neptune
16198,9999,329,0,3.1209246447656076,331,False,0,normal
33838,9999,296,0,4.646336312240358,1024,False,0,normal
22527,9999,190,0,3.6402395094773956,1024,False,0,normal
34374,9999,0,0,0.26680862405504924,0,True,1,neptune
25483,9999,0,0,0.8986507967237266,0,True,1,neptune
1360,9999,142,0,4.121172873565361,1024,False,0,normal
60665,9999,0,0,2.920992740288056,0,True,1,neptune
42124,9999,0,0,1.2340070732464055,0,True,1,neptune
30806,9999,0,0,3.166250093024992,0,True,1,neptune
7979,9999,30,0,4.14007567171466,0,False,0,normal
5621,9999,241,0,4.674185494088925,658,False,0,normal
31908,9999,45,0,3.992909836693763,136,True,0,normal
42897,9999,215,0,3.9782098737376854,1024,True,0,normal
17817,9999,0,0,1.4014057447341453,0,True,1,neptune
49045,9999,8,0,4.276329853853227,137,False,0,normal
26337,9999,1024,0,3.548570878700603,0,True,1,smurf
1738,9999,0,0,2.9539431264572853,0,True,1,portsweep
35671,9999,46,0,4.219114549173097,75,True,0,normal
12704,9999,0,0,0.706585929882339,0,True,1,neptune
1957,9999,45,0,3.7304122720027464,77,True,0,normal
9417,9999,219,0,3.3042707507255895,935,False,0,normal
19382,9999,200,0,2.5586103185068225,1024,True,0,normal
34238,9999,1024,0,3.8129606791424666,0,True,1,smurf
64864,9999,8,0,4.0636428989019455,0,False,1,ipsweep
15106,9999,44,0,3.452292906432584,132,True,0,normal
4726,9999,46,0,4.688936072475549,128,True,0,normal
13362,9999,1024,0,0.4766499128018117,1024,False,0,normal
21628,9999,0,0,1.4562652786430452,0,True,1,neptune
14264,9999,0,0,1.209335019191196,0,True,1,neptune
21759,9999,0,0,4.088167696028693,0,True,1,portsweep
63538,9999,321,0,4.269919661378544,1024,False,0,normal
25498,9999,261,0,3.276861967942783,240,False,0,normal
41970,9999,213,0,4.527183302874976,1024,True,0,normal
45199,9999,0,0,3.8487909174823653,0,True,1,neptune
9419,9999,202,0,3.1138938652956143,1024,True,0,normal
17006,9999,1024,0,4.149564453891201,1024,True,1,back
27842,9999,0,0,1.4301574240405166,0,True,1,neptune
30716,9999,1,0,3.8935859099764345,0,True,1,satan
1874,9999,48,5000,2.7890226692313878,48,False,0,normal
42624,9999,0,0,2.8520210547557867,0,False,0,normal
20421,9999,315,0,3.7094653927088026,263,True,0,normal
21817,9999,977,0,4.764887931531782,333,False,0,normal
39924,9999,46,0,3.9557043534909,131,True,0,normal
62230,9999,283,0,3.7938444166333354,1024,False,0,normal
56823,9999,0,0,0.7067437655177624,0,True,1,neptune
64223,9999,0,0,3.1628738083957826,0,True,1,neptune
27699,9999,205,0,4.028434096249066,1024,True,0,normal
8744,9999,0,0,0.6050275362651778,0,True,1,neptune
14957,9999,0,0,1.1320103121778105,0,True,1,neptune
23204,9999,1,5000,2.7213725332587986,0,False,1,portsweep
20392,9999,225,0,2.7038701081474135,758,False,0,normal
14440,9999,37,0,4.334011451649643,0,False,0,normal
10757,9999,30,0,4.2865920506260995,0,False,0,normal
13073,9999,241,0,4.099869563088611,1024,False,0,normal
43490,9999,1024,5000,3.7787661387042033,1024,False,0,normal
32697,9999,147,5000,3.963969917467938,105,False,0,normal
3447,9999,0,0,1.4096413237008585,0,True,1,neptune
37397,9999,215,0,3.6840941692001428,1024,False,0,normal
55365,9999,0,0,1.429822907324486,0,True,1,neptune
28483,9999,0,0,0.26257617924361654,0,True,1,neptune
21576,9999,95,5000,4.08408130197357,36,False,0,normal
18606,9999,122,5000,4.012878725019187,1024,False,0,normal
25500,9999,255,0,4.501342493885211,1024,False,0,normal
18998,9999,0,0,2.540535285299536,0,True,1,neptune
60645,9999,0,0,2.595094925950747,0,True,1,neptune
65027,9999,0,1000,2.3027528384700284,0,True,1,portsweep
23169,9999,1,5000,2.7166327719120043,0,False,1,portsweep
60611,9999,0,0,1.127708985742143,0,True,1,neptune
56090,9999,0,0,0.1010782783628944,0,True,1,neptune
5920,9999,201,0,3.7785437451336374,1024,True,0,normal
32688,9999,330,0,4.305395176483436,634,False,0,normal
43378,9999,105,0,3.9485603046549653,145,False,0,normal
28256,9999,0,0,3.037602764527736,0,False,1,portsweep
30497,9999,44,0,3.246950409420168,134,True,0,normal
32903,9999,858,2000,3.9499772049332345,330,False,0,normal
45460,9999,350,0,4.014342767883445,590,False,0,normal
19974,9999,0,0,0.9181349973763544,0,True,1,neptune
39534,9999,520,0,4.076400896958737,0,True,1,smurf
16731,9999,1024,3000,3.8454372738083618,331,False,0,normal
58390,9999,0,0,2.7719812820539778,0,True,1,portsweep
6486,9999,206,0,3.4801145692331934,343,False,0,normal
5345,9999,1024,2000,4.487230806974208,326,False,0,normal
3457,9999,8,0,3.3866708269604184,0,False,1,ipsweep
23576,9999,0,0,1.0789735001387064,0,True,1,neptune
40133,9999,0,0,3.9065985373358023,0,True,1,neptune
64599,9999,350,0,4.550717514295149,1024,True,0,normal
30353,9999,146,5000,4.254682368846886,105,False,0,normal
12783,9999,810,0,4.124871082783059,329,False,0,normal
24779,9999,249,0,3.9361143758719175,423,False,0,normal
9238,9999,296,0,3.5493252394918087,554,False,0,normal
31472,9999,8,0,3.873084313520817,0,False,1,ipsweep
48050,9999,0,0,3.2874378221652316,0,False,0,normal
3316,9999,280,0,4.194857473907436,491,False,0,normal
51177,9999,1024,0,4.394361246651774,330,False,0,normal
15768,9999,176,0,4.609835932522282,944,False,0,normal
44393,9999,254,0,3.9207714135608702,943,True,0,normal
53632,9999,0,0,1.0959257426660822,0,True,1,neptune
51097,9999,0,0,0.05046431843635191,0,True,1,neptune
44238,9999,0,2000,4.1280988875177345,0,True,1,portsweep
45776,9999,0,0,0.7930755449021366,0,True,1,neptune
13127,9999,249,0,4.325846263506036,354,True,0,normal
9782,9999,127,5000,3.792736380536695,1024,False,0,normal
25619,9999,1024,0,3.7811273179686973,0,True,1,smurf
40261,9999,46,0,3.8814990425178943,131,True,0,normal
40902,9999,520,0,3.3774406649512816,0,True,1,smurf
51141,9999,316,0,2.759893676583543,1024,True,0,normal
20925,9999,8,0,4.579845034804841,0,False,1,ipsweep
56859,9999,200,0,4.272851278500186,1024,True,0,normal
29998,9999,270,0,3.5420725708923513,57,False,0,normal
16908,9999,208,0,4.225955227757808,1024,True,0,normal
48466,9999,7,0,4.4119669984944885,221,False,0,normal
9244,9999,0,0,0.6534898586384704,0,True,1,neptune
27171,9999,8,0,4.205923978309785,0,False,1,ipsweep
51412,9999,207,0,4.503401642793525,1024,True,0,normal
50768,9999,0,0,0.28082383334162764,0,True,1,neptune
17574,9999,18,0,4.266705591815205,0,False,1,ipsweep
11768,9999,312,0,4.182193584607525,882,True,0,normal
3083,9999,33,0,4.940225334783632,95,True,0,normal
6789,9999,42,5000,4.278517626871496,42,False,0,normal
54259,9999,8,0,3.794559525283376,0,False,1,ipsweep
51575,9999,1,0,3.852405505323948,0,True,1,satan
33665,9999,648,1000,5.011696841269285,334,False,0,normal
37802,9999,1024,2000,3.822574745791015,364,False,0,normal
22095,9999,0,0,1.2930730674268416,0,True,1,neptune
13413,9999,235,0,3.880809724434296,486,True,0,normal
1761,9999,42,0,4.540631004810479,42,False,0,normal
44367,9999,0,0,1.565335031441772,0,True,1,neptune
3303,9999,932,1000,3.9886661153323657,328,False,0,normal
7799,9999,335,0,3.796619408545915,630,True,0,normal
52156,9999,0,1000,2.7846959725399305,0,False,1,portsweep
38623,9999,0,0,0.13636990937946059,0,True,1,neptune
32615,9999,0,0,2.9702794662294876,0,True,1,satan
15112,9999,0,0,1.0401981278798387,0,True,1,neptune
10682,9999,268,0,3.5919340269181337,1024,False,0,normal
31118,9999,147,5000,3.0825944364976148,105,False,0,normal
24151,9999,0,0,3.1631427479899177,0,True,1,satan
35480,9999,0,0,1.1663115038568563,0,True,1,neptune
11688,9999,0,0,1.1973226200060894,0,True,1,neptune
15954,9999,0,0,0.5050307699064401,0,True,1,neptune
8306,9999,329,0,4.198386542715487,1024,True,0,normal
28407,9999,45,0,3.910708744628587,132,False,0,normal
18848,9999,302,0,4.4322439516480605,1024,True,0,normal
15439,9999,296,0,3.51258951155466,595,True,0,normal
36473,9999,247,0,4.575101606045665,1024,True,0,normal
33112,9999,836,5000,4.754993191061593,332,False,0,normal
14571,9999,0,0,1.0580393502584557,0,True,1,neptune
46119,9999,161,0,4.201837005010901,1024,False,0,normal
23194,9999,43,0,4.391946286274548,43,True,0,normal
23045,9999,0,0,0.48714897385276257,0,True,1,neptune
31855,9999,0,0,0.756867658604424,0,True,1,neptune
9994,9999,44,0,4.09211226107663,73,True,0,normal
28120,9999,8,0,5.0134472581829606,0,False,1,ipsweep
38594,9999,18,0,3.4019468516923728,0,False,1,ipsweep
9321,9999,225,0,4.818862277495933,1024,True,0,normal
37465,9999,34,0,3.9033868087002506,0,False,0,normal
3531,9999,0,0,2.9827815093179337,0,False,1,portsweep
39955,9999,0,0,3.6090221760912033,0,True,1,neptune
3311,9999,105,0,5.010724740870737,147,False,0,normal
12318,9999,0,0,1.2114228958203765,0,True,1,neptune
23614,9999,0,0,3.58237349319138,0,True,1,neptune
40674,9999,0,0,0.5398461776672554,0,True,1,neptune
47394,9999,251,0,3.735265852523553,1024,True,0,normal
31275,9999,0,0,0.3237761757230072,0,True,1,neptune
9491,9999,0,0,0.7422059577071063,0,True,1,neptune
26020,9999,288,0,4.282617396051012,1024,True,0,normal
51792,9999,0,0,1.1060727297748894,0,True,1,neptune
6850,9999,0,0,4.863551353114022,4,False,0,normal
47192,9999,0,0,2.0273555177905007,0,True,1,neptune
25910,9999,250,0,3.9317477923371658,354,False,0,normal
1278,9999,315,0,3.6601577949394875,1024,False,0,normal
45832,9999,0,0,3.580017949698153,0,True,1,neptune
2749,9999,0,1000,3.632111819879306,0,True,1,portsweep
24870,9999,0,0,1.2206240658929568,0,True,1,neptune
13605,9999,253,0,4.352780531074333,1024,True,0,normal
38697,9999,44,0,4.274576347435577,44,True,0,normal
4644,9999,222,0,3.505621655168665,488,True,0,normal
6897,9999,46,0,3.39071420431796,46,True,0,normal
35301,9999,238,0,3.9745490505527274,1024,False,0,normal
65143,9999,0,0,0.8995422773936762,0,True,1,neptune
3580,9999,323,0,4.138471903422878,1024,True,0,normal
30747,9999,44,0,3.934387586326979,78,True,0,normal
52803,9999,8,0,3.148367649559556,0,False,1,ipsweep
19780,9999,0,0,0.0,0,True,1,neptune
32825,9999,0,0,3.368715208184512,0,True,1,neptune
55128,9999,220,0,3.6686047658232837,1024,False,0,normal
47985,9999,289,0,3.883937797335343,454,True,0,normal
19939,9999,206,0,3.7210126751311003,1024,False,0,normal
49452,9999,8,0,3.543475448867412,0,False,1,nmap
44618,9999,8,0,3.5300740756183324,0,False,0,normal
33715,9999,0,0,3.5099181867342706,0,False,1,ipsweep
29481,9999,0,0,0.8804248407439237,0,True,1,neptune
60720,9999,1024,0,4.31738214796632,0,True,0,normal
57424,9999,246,0,4.384542452825398,1024,False,0,normal
64905,9999,333,0,4.158282073003632,1024,True,0,normal
44593,9999,217,0,4.401021738038172,1024,True,0,normal
24197,9999,0,0,1.007154593309775,0,True,1,neptune
8095,9999,45,0,4.681907694244567,110,False,0,normal
9143,9999,0,0,1.4117082014879183,0,True,1,neptune
62386,9999,0,0,1.4782215962828755,0,True,1,neptune
24456,9999,8,0,3.530741164109565,0,False,1,ipsweep
8148,9999,0,0,1.1316218934524631,0,True,1,neptune
15432,9999,1024,3000,3.0824884348987367,363,False,0,normal
2371,9999,44,0,4.700511469941578,110,True,0,normal
35279,9999,8,0,3.6883365934817074,0,False,1,nmap
39146,9999,105,0,3.757649001566496,404,False,0,normal
25434,9999,0,0,2.3163184678677666,0,True,1,neptune
49028,9999,1024,0,3.801864172753063,0,True,0,normal
32018,9999,0,0,0.8658738938683842,0,True,1,neptune
62950,9999,48,0,4.9113488331684145,48,False,0,normal
50257,9999,0,0,3.4296176934831513,0,False,0,normal
5881,9999,293,0,3.7426744434755204,1024,False,0,normal
18701,9999,45,0,3.1668835239437376,136,True,0,normal
49679,9999,236,0,2.858164743878,770,True,0,normal
35697,9999,1,0,3.4868733600257333,0,False,1,satan
49614,9999,0,0,2.334391726189657,0,True,1,neptune
22645,9999,0,0,1.1743067094588444,0,True,1,neptune
3484,9999,679,0,3.9275264870196116,327,False,0,normal
51662,9999,265,0,4.0086631380243825,1024,True,0,normal
51667,9999,0,0,2.5255390457590328,0,True,1,neptune
42281,9999,46,0,4.076016197370164,46,True,0,normal
27110,9999,0,0,2.2897967595798594,0,False,0,normal
1572,9999,8,0,3.955850045479026,0,False,1,nmap
47978,9999,0,0,1.415123581480444,0,True,1,neptune
43604,9999,205,0,3.8172836090056235,1024,False,0,normal
44095,9999,1013,3000,4.2218219120341445,328,False,0,normal
12001,9999,286,0,2.021567610714728,1024,False,0,normal
48195,9999,0,0,0.0,0,True,1,neptune
47760,9999,236,0,4.163629367798208,1024,True,0,normal
56341,9999,0,0,1.5235095216310097,0,False,1,nmap
37623,9999,64,0,3.8808830132519367,0,False,0,normal
48216,9999,145,5000,5.072604211129783,105,False,0,normal
26924,9999,0,0,0.27830099462726976,0,True,1,neptune
45967,9999,44,0,3.6600080957806194,126,True,0,normal
45798,9999,147,5000,4.07004584902545,105,False,0,normal
51316,9999,206,0,4.232187423584319,1024,True,0,normal
56283,9999,30,0,3.7080486497375893,0,False,0,normal
1229,9999,0,0,2.4703675002855743,0,True,1,neptune
51261,9999,0,0,1.3101314326176967,0,True,1,neptune
52147,9999,1024,2000,4.066620327985524,0,False,0,normal
36206,9999,0,0,0.8276894888958878,0,True,1,neptune
34545,9999,223,0,4.249407279190646,482,True,0,normal
47645,9999,210,0,3.9318260750558816,188,False,0,normal
30395,9999,283,0,3.930128908401736,1024,True,0,normal
27726,9999,297,0,3.911711534424154,1024,True,0,normal
52849,9999,910,5000,3.5894711232506413,1024,False,0,normal
51924,9999,0,0,0.5386282590099851,0,True,1,neptune
14373,9999,642,0,3.737148840183319,327,False,0,normal
54506,9999,1024,5000,4.016035486502098,330,False,0,normal
22086,9999,266,0,3.064363246920478,1024,False,0,normal
9880,9999,1024,0,4.472372350767168,331,False,0,normal
57691,9999,42,3000,4.009220628738897,42,True,0,normal
16379,9999,0,0,0.46745521437289894,0,True,1,neptune
14117,9999,8,0,4.808297586067682,0,False,1,ipsweep
18441,9999,0,0,1.020896164480954,0,True,1,neptune
32734,9999,1024,0,3.0024255855397266,1024,False,1,back
11738,9999,0,0,3.755860456926731,0,True,1,satan
11317,9999,46,0,4.677434081559519,129,True,0,normal
26346,9999,1024,0,3.545609495546525,0,True,1,smurf
15083,9999,0,0,0.8385099409520904,0,True,1,neptune
13476,9999,0,0,0.7712065418683446,0,True,1,neptune
59868,9999,11,0,3.0552656284486677,0,False,0,normal
39442,9999,0,0,1.1623437529470315,0,True,1,neptune
1915,9999,1,5000,3.4225727027076736,0,False,1,portsweep
7579,9999,0,0,3.168444406552439,0,True,1,satan
53531,9999,0,0,2.5163769001072893,0,False,0,normal
18436,9999,11,0,4.471079530143805,0,False,0,normal
10855,9999,1024,0,3.432327079325014,325,False,0,normal
43957,9999,160,0,4.9091407959565085,193,False,0,normal
55086,9999,1024,1000,3.6139589466841584,330,False,0,normal
26734,9999,0,0,0.6694961754132869,0,True,1,neptune
48947,9999,748,0,3.7123921187959925,330,False,0,normal
28212,9999,0,0,2.6759266425717843,0,True,1,neptune
8043,9999,0,0,0.903637971763856,0,True,1,neptune
52498,9999,1,0,3.8842775914722156,0,True,1,satan
60306,9999,230,0,4.0648199923179575,1024,True,0,normal
64535,9999,310,0,3.59065143032938,1024,False,0,normal
7479,9999,325,0,4.083302178010083,1024,True,0,normal
37477,9999,520,0,3.4547863530561163,0,True,1,smurf
41241,9999,0,0,1.3662373599929305,0,True,1,neptune
6124,9999,235,0,4.360035041351857,406,True,0,normal
62415,9999,295,0,3.8171065447803176,687,True,0,normal
7662,9999,256,0,3.675151439323644,861,True,0,normal
18359,9999,197,0,4.1555666563255045,1024,True,0,normal
63502,9999,44,0,3.556176418702997,79,True,0,normal
36898,9999,8,0,4.017270115668231,0,False,1,ipsweep
44842,9999,1024,0,3.924092358722787,1024,False,1,back
32873,9999,0,0,4.584954216832132,0,True,0,normal
49566,9999,8,0,3.386473742007618,0,False,1,ipsweep
6279,9999,0,0,0.0,0,True,1,neptune
44618,9999,0,0,0.6812097784471289,0,True,1,neptune
5322,9999,44,0,3.1422341904282054,159,True,0,normal
12611,9999,740,0,3.636652569525533,0,False,0,normal
33682,9999,8,0,3.351197931180416,0,False,1,nmap
29948,9999,319,0,3.547749668732864,1024,False,0,normal
10864,9999,0,0,0.46754517049462774,0,True,1,neptune
52508,9999,1024,0,4.481475741548645,0,True,1,pod
20497,9999,0,0,0.9757352613274721,0,True,1,neptune
56913,9999,59,0,4.357726401570947,0,True,0,normal
1991,9999,298,0,4.020240742085198,702,True,0,normal
16334,9999,0,0,1.4642949614821088,0,True,1,neptune
20174,9999,1024,0,3.848927448281362,0,False,0,normal
39470,9999,30,0,4.797276015271163,0,False,0,normal
26894,9999,1,5000,3.2354840893913654,0,False,1,portsweep
11158,9999,47,0,3.6100894395167282,283,False,0,normal
37863,9999,208,0,4.3095748009543335,1024,False,0,normal
62843,9999,46,0,4.013549197954252,137,True,0,normal
9646,9999,0,0,2.8987461589354426,0,False,0,normal
17293,9999,8,0,4.04801064192406,0,False,1,ipsweep
31891,9999,0,0,1.3756248670576627,0,True,1,neptune
47899,9999,332,0,2.941243708167784,1024,False,0,normal
9836,9999,0,0,2.484529776136373,0,True,1,satan
15933,9999,0,0,1.341335357298782,0,True,1,neptune
16196,9999,0,0,1.1241136325115264,0,True,1,neptune
40766,9999,146,5000,3.4368095052993564,105,False,0,normal
6340,9999,244,0,2.816118814745559,1024,False,0,normal
43553,9999,199,0,4.850463333397911,263,True,0,normal
28471,9999,261,0,3.906458975311853,1024,False,0,normal
22211,9999,360,0,4.7570247543745205,1024,True,0,normal
56642,9999,318,0,4.397481374911357,1024,True,0,normal
53847,9999,0,0,0.6031932217215699,0,True,1,neptune
52822,9999,0,0,1.7492831054581692,0,False,0,normal
58140,9999,237,5000,3.7689252879027753,1024,False,0,normal
16113,9999,44,0,3.9813788167488906,130,True,0,normal
56185,9999,0,0,4.225330010788801,1024,False,0,normal
12377,9999,0,0,2.4445606966770623,0,True,1,neptune
22364,9999,207,0,4.089003291526344,1024,False,0,normal
36861,9999,0,0,1.088820953789911,0,True,1,neptune
49042,9999,159,0,4.492976583130814,1024,False,0,normal
