src_ip,src_port,dst_port,service_type,timestamp,unix_timestamp,bytes_received,connection_duration_ms,payload_entropy,packet_size,is_repeated_src,src_ip_frequency,payload_printable_ratio,payload_hex_preview,tcp_flags_estimated,label
195.96.139.134,47969,27017,mongodb,2026-06-29T08:00:08.008703+00:00,1782720008.008703,52,3003.033,4.3333,52,True,2,0.9038,666f7820612031202d3120666f782068656c6c6f0a7b0a666f782e7665727369,DATA,1
185.247.137.129,55105,27017,mongodb,2026-06-29T08:00:23.095055+00:00,1782720023.095055,43,2999.464,1.8001,43,False,1,0.0233,01210101010101010a0000000000000001eb0300000000000001000000010000,DATA,1
87.236.176.142,51983,27017,mongodb,2026-06-29T08:00:38.178497+00:00,1782720038.178497,188,3001.082,4.5971,188,False,2,0.7287,438700000000008c00023d000000000000000000000000000000000100000000,DATA,1
195.96.139.111,58579,27017,mongodb,2026-06-29T08:00:53.263680+00:00,1782720053.26368,50,3000.105,3.8495,50,False,1,0.22,0032d0010001002c10410004115e0004116d0004115a00181404140300072407,DATA,1
185.247.137.125,47229,27017,mongodb,2026-06-29T08:01:08.346456+00:00,1782720068.346456,211,2999.699,3.9141,211,True,2,0.654,0100000000cd00010000414e592d5343502020202020202020204543484f5343,DATA,1
195.96.139.116,43467,27017,mongodb,2026-06-29T08:01:23.428086+00:00,1782720083.428086,37,2999.643,4.4996,37,False,1,0.8919,434f4e4e4543540a6163636570742d76657273696f6e3a312e302c312e312c32,DATA,1
185.247.137.117,34599,27017,mongodb,2026-06-29T08:01:39.532416+00:00,1782720099.532416,7,3000.495,2.2359,7,True,2,0.7143,73746174730d0a,DATA,1
195.96.139.133,48893,27017,mongodb,2026-06-29T08:01:54.615364+00:00,1782720114.615364,12,3000.947,0.8167,12,False,1,0.0833,6c000b000000000000000000,DATA,1
87.236.176.120,53705,27017,mongodb,2026-06-29T08:02:09.699668+00:00,1782720129.699668,320,3001.114,7.3147,320,False,2,0.4156,8be37b6e8aab8b0460732714ac1f4da99e4b72d985836f4f6f472f9f0bac8057,DATA,1
87.236.176.120,58667,27017,mongodb,2026-06-29T08:02:09.783806+00:00,1782720129.783806,110,0.059,2.3639,110,True,3,0.1273,f9beb4d976657273696f6e000000000056000000039b51b68011010000000000,DATA,1
185.247.137.140,37119,27017,mongodb,2026-06-29T08:02:24.866915+00:00,1782720144.866915,68,3000.77,4.2151,68,False,1,0.6176,48454c464400000000000000ffffff7fffffff7f000000000000000024000000,DATA,1
195.96.139.139,47899,27017,mongodb,2026-06-29T08:02:39.951292+00:00,1782720159.951292,64,3000.581,1.3371,64,False,1,0.0625,40000d00010000000000000000005104c0a83801000000000a0000003c000000,DATA,1
87.236.176.116,55977,27017,mongodb,2026-06-29T08:02:55.047753+00:00,1782720175.047753,2,2998.544,1.0,2,False,1,0.0,fb01,DATA,1
195.96.139.118,58993,27017,mongodb,2026-06-29T08:03:08.130682+00:00,1782720188.130682,271,1001.168,5.6954,271,False,2,0.1882,160301010a010001060303006afe26c1474b25a08e507e5e05d76846ef17c387,DATA,1
20.168.120.250,43712,9999,custom,2026-06-29T08:05:43.911300+00:00,1782720343.9113,27,0.093,3.3521,27,False,1,0.963,4d474c4e44445f31362e3137312e3139312e3130305f393939390a,DATA,1
18.116.101.220,54088,6379,redis,2026-06-29T08:19:25.166659+00:00,1782721165.166659,195,67.388,5.2581,195,False,6,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
18.116.101.220,20440,6379,redis,2026-06-29T08:20:25.607447+00:00,1782721225.607447,195,0.063,5.2581,195,True,7,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
18.116.101.220,58884,6379,redis,2026-06-29T08:21:50.576051+00:00,1782721310.576051,261,0.061,5.8657,261,True,8,0.249,1603010100010000fc03037056536ae878451293dd99022d275342d05f600173,DATA,1
18.116.101.220,48922,6379,redis,2026-06-29T08:23:11.975993+00:00,1782721391.975993,14,0.058,3.1281,14,True,9,0.5714,2a310d0a24340d0a50494e470d0a,DATA,1
18.116.101.220,30894,6379,redis,2026-06-29T08:23:32.380254+00:00,1782721412.380254,243,0.059,5.8488,243,True,10,0.1975,16030100ee010000ea0303756e7fd0c98cc97c5a17a94ed3bb49a8db48c5058e,DATA,1
91.230.168.161,38873,9999,custom,2026-06-29T08:34:36.922528+00:00,1782722076.922528,616,1.146,4.3411,616,False,1,0.1575,16030302630100025f030373f009396c6b1ad32a3e3388a847ba9262d624c36b,DATA,1
91.230.168.37,52805,9999,custom,2026-06-29T08:34:40.275982+00:00,1782722080.275982,0,3008.795,0.0,0,False,1,0.0,,SYN_ONLY,1
94.231.206.104,56791,5432,postgres,2026-06-29T08:35:14.821796+00:00,1782722114.821796,0,15.964,0.0,0,False,8,0.0,,SYN_ONLY,1
94.231.206.105,57265,5432,postgres,2026-06-29T08:35:14.998863+00:00,1782722114.998863,33,0.34,2.9105,33,False,7,0.6364,0000002100030000757365720074657374006461746162617365007465737400,DATA,1
195.184.76.95,53981,9999,custom,2026-06-29T08:37:14.219540+00:00,1782722234.21954,17,860.264,3.7345,17,False,1,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
91.230.168.51,42321,9999,custom,2026-06-29T08:39:07.420097+00:00,1782722347.420097,17,74.897,3.7345,17,False,1,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
195.184.76.141,60765,9999,custom,2026-06-29T08:41:16.456420+00:00,1782722476.45642,17,267.538,3.7345,17,False,1,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
91.230.168.82,59809,9999,custom,2026-06-29T08:43:13.728594+00:00,1782722593.728594,17,1314.004,3.7345,17,False,1,0.8824,5353482d322e302d7065726c7373680d0a,DATA,1
18.218.118.203,32108,5432,postgres,2026-06-29T08:46:46.571526+00:00,1782722806.571526,195,90.511,5.2747,195,False,28,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
18.218.118.203,42174,5432,postgres,2026-06-29T08:47:35.957805+00:00,1782722855.957805,195,368.184,5.2747,195,True,29,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
18.218.118.203,54066,5432,postgres,2026-06-29T08:48:36.194952+00:00,1782722916.194952,261,296.09,5.8958,261,True,30,0.2261,1603010100010000fc0303b504a56bd1a70236e65991e2ccb377e94b16490d32,DATA,1
18.218.118.203,57780,5432,postgres,2026-06-29T08:49:22.198218+00:00,1782722962.198218,8,322.38,2.4056,8,True,31,0.125,0000000804d2162f,DATA,1
18.218.118.203,47898,5432,postgres,2026-06-29T08:49:49.597078+00:00,1782722989.597078,243,252.941,5.8212,243,True,32,0.1975,16030100ee010000ea03031b101ec893a0947a977c30faca0af2a8c9e502e1f7,DATA,1
18.218.118.203,28724,5432,postgres,2026-06-29T09:25:02.315775+00:00,1782725102.315775,195,52.595,5.2747,195,False,33,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
18.218.118.203,40056,5432,postgres,2026-06-29T09:26:49.501950+00:00,1782725209.50195,195,234.636,5.2747,195,True,34,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
18.218.118.203,59568,5432,postgres,2026-06-29T09:28:12.147917+00:00,1782725292.147917,261,964.824,5.9487,261,True,35,0.2146,1603010100010000fc030385e9e2177be32450408997ab6be7c3029414fd83b3,DATA,1
18.218.118.203,29230,5432,postgres,2026-06-29T09:28:16.253681+00:00,1782725296.253681,8,259.591,2.4056,8,True,36,0.125,0000000804d2162f,DATA,1
18.218.118.203,56848,5432,postgres,2026-06-29T09:30:00.381970+00:00,1782725400.38197,243,200.668,5.7776,243,True,37,0.1852,16030100ee010000ea03032c33a5cea66af608dcb8784b0ed4fa7889603725d0,DATA,1
49.88.156.34,55487,23,telnet,2026-06-29T10:11:06.736510+00:00,1782727866.73651,0,5005.146,0.0,0,False,34,0.0,,SYN_ONLY,1
106.104.134.221,62067,23,telnet,2026-06-29T10:49:44.890687+00:00,1782730184.890687,3,1827.87,1.585,3,False,1,0.0,fffd01,DATA,1
34.230.221.101,53146,5432,postgres,2026-06-29T11:07:37.634695+00:00,1782731257.634695,243,0.06,5.8604,243,False,1,0.2099,16030100ee010000ea0303b5b139c9886a403980a966fcdc9ed23d7b1dded2c4,DATA,1
18.116.101.220,25748,27017,mongodb,2026-06-29T11:22:38.705058+00:00,1782732158.705058,196,17.314,5.2421,196,False,11,0.9388,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
18.116.101.220,27160,27017,mongodb,2026-06-29T11:23:08.597822+00:00,1782732188.597822,261,239.842,5.9413,261,True,12,0.2337,1603010100010000fc03033f9556e2fdb52c8f9eca7962a7cb30f99b178908a1,DATA,1
18.116.101.220,46404,27017,mongodb,2026-06-29T11:23:17.071336+00:00,1782732197.071336,58,0.06,2.781,58,True,13,0.3276,3a0000000000000000000000d40700000000000061646d696e2e24636d640000,DATA,1
18.116.101.220,30964,27017,mongodb,2026-06-29T11:23:48.026778+00:00,1782732228.026778,243,0.134,5.8239,243,True,14,0.1811,16030100ee010000ea0303c4a9ca4ff753f1f1f0f976c4128b10d659a4fd08cf,DATA,1
8.216.3.63,39340,9999,custom,2026-06-29T11:42:17.041575+00:00,1782733337.041575,70,250.159,3.2317,70,False,1,0.3714,5b000000480000005210010001e24001000100000000000001e2407465737438,DATA,1
8.216.3.63,39350,9999,custom,2026-06-29T11:42:17.535883+00:00,1782733337.535883,12,0.074,3.2516,12,True,2,0.8333,5353482d322e302d476f0d0a,DATA,1
3.143.162.210,64168,27017,mongodb,2026-06-29T11:59:05.148708+00:00,1782734345.148708,196,0.06,5.2421,196,False,1,0.9388,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.143.162.210,22520,27017,mongodb,2026-06-29T12:00:00.031016+00:00,1782734400.031016,196,7.121,5.2421,196,True,2,0.9388,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.143.162.210,55046,27017,mongodb,2026-06-29T12:01:36.289936+00:00,1782734496.289936,261,1327.207,5.8536,261,True,3,0.2567,1603010100010000fc03030c42c46caffd2ca3b9483b0c92f320a0328581f62b,DATA,1
3.143.162.210,49970,27017,mongodb,2026-06-29T12:02:22.499086+00:00,1782734542.499086,58,1.886,2.781,58,True,4,0.3276,3a0000000000000000000000d40700000000000061646d696e2e24636d640000,DATA,1
3.143.162.210,22828,27017,mongodb,2026-06-29T12:03:13.982700+00:00,1782734593.9827,243,845.27,5.764,243,True,5,0.1811,16030100ee010000ea0303adc1a84f525e18e19ba7d2ee5a72f90fa4c7e427cb,DATA,1
193.32.127.197,58670,27017,mongodb,2026-06-29T12:36:20.736332+00:00,1782736580.736332,262,0.063,4.6969,262,False,1,0.584,060100002284f14300000000d40700000000000061646d696e2e24636d640000,DATA,1
20.163.60.90,59762,3306,mysql,2026-06-29T12:52:58.195042+00:00,1782737578.195042,0,148.327,0.0,0,False,1,0.0,,SYN_ONLY,1
20.163.60.90,59764,3306,mysql,2026-06-29T12:52:58.340990+00:00,1782737578.34099,27,0.08,3.5319,27,True,2,0.963,4d474c4e44445f31362e3137312e3139312e3130305f333330360a,DATA,1
79.107.27.46,36806,23,telnet,2026-06-29T13:09:13.534194+00:00,1782738553.534194,3,1021.142,1.585,3,False,1,0.0,fffd01,DATA,1
20.64.105.148,41716,6379,redis,2026-06-29T13:43:41.243866+00:00,1782740621.243866,5,0.049,2.3219,5,False,1,0.8,696e666f0a,DATA,1
13.223.159.102,54340,27017,mongodb,2026-06-29T13:52:26.273635+00:00,1782741146.273635,58,0.073,3.4405,58,False,1,0.3448,3a000000d796e87e00000000d40700000000000061646d696e2e24636d640000,DATA,1
52.44.26.202,37220,27017,mongodb,2026-06-29T14:17:28.814022+00:00,1782742648.814022,58,0.056,3.4405,58,False,1,0.3793,3a00000030f63e2600000000d40700000000000061646d696e2e24636d640000,DATA,1
98.91.96.229,53228,27017,mongodb,2026-06-29T14:24:42.566229+00:00,1782743082.566229,0,1501.931,0.0,0,False,1,0.0,,SYN_ONLY,1
98.91.96.229,53238,27017,mongodb,2026-06-29T14:24:42.677287+00:00,1782743082.677287,4,0.071,1.0,4,True,2,0.0,0d0a0d0a,DATA,1
98.91.96.229,53252,27017,mongodb,2026-06-29T14:24:42.906572+00:00,1782743082.906572,18,0.318,3.4613,18,True,3,0.7778,474554202f20485454502f312e300d0a0d0a,DATA,1
98.91.96.229,53254,27017,mongodb,2026-06-29T14:24:43.135800+00:00,1782743083.1358,22,0.063,3.6978,22,True,4,0.8182,4f5054494f4e53202f20485454502f312e300d0a0d0a,DATA,1
98.91.96.229,53268,27017,mongodb,2026-06-29T14:24:43.365234+00:00,1782743083.365234,22,0.705,3.7322,22,True,5,0.8182,4f5054494f4e53202f20525453502f312e300d0a0d0a,DATA,1
98.91.96.229,53270,27017,mongodb,2026-06-29T14:24:43.607206+00:00,1782743083.607206,44,0.059,1.9235,44,True,6,0.0682,8000002872fe1d130000000000000002000186a00001977c0000000000000000,DATA,1
98.91.96.229,53286,27017,mongodb,2026-06-29T14:24:43.836644+00:00,1782743083.836644,32,0.478,3.3092,32,True,7,0.3438,001e0006010000010000000000000776657273696f6e0462696e640000100003,DATA,1
98.91.96.229,53290,27017,mongodb,2026-06-29T14:24:44.066947+00:00,1782743084.066947,14,1.061,0.7345,14,True,8,0.0,000c000010000000000000000000,DATA,1
98.91.96.229,53304,27017,mongodb,2026-06-29T14:24:44.297134+00:00,1782743084.297134,6,0.056,2.585,6,True,9,0.6667,48454c500d0a,DATA,1
98.91.96.229,53316,27017,mongodb,2026-06-29T14:24:44.524756+00:00,1782743084.524756,88,0.062,4.7136,88,True,10,0.2386,16030000530100004f03003f47d7f7ba2ceeeab2607ef300fd827bb9d596c877,DATA,1
98.91.96.229,53328,27017,mongodb,2026-06-29T14:24:44.753849+00:00,1782743084.753849,42,0.061,3.9511,42,True,11,0.5476,0300002a25e00000000000436f6f6b69653a206d737473686173683d6265696f,DATA,1
98.91.96.229,53340,27017,mongodb,2026-06-29T14:24:44.985400+00:00,1782743084.9854,110,0.065,4.2696,110,True,12,0.3273,1603000069010000650303551ca7e472616e646f6d3172616e646f6d3272616e,DATA,1
98.91.96.229,53346,27017,mongodb,2026-06-29T14:24:45.215483+00:00,1782743085.215483,117,0.065,5.0174,117,True,13,0.3162,000000716a816e30816ba103020105a20302010aa4815e305ca0070305005080,DATA,1
98.91.96.229,53350,27017,mongodb,2026-06-29T14:24:45.445426+00:00,1782743085.445426,168,0.448,4.5178,168,True,14,0.7083,000000a4ff534d42720000000008014000000000000000000000000000004006,DATA,1
98.91.96.229,53354,27017,mongodb,2026-06-29T14:24:45.675713+00:00,1782743085.675713,12,0.046,0.8167,12,True,15,0.0833,6c000b000000000000000000,DATA,1
98.91.96.229,53364,27017,mongodb,2026-06-29T14:24:45.905308+00:00,1782743085.905308,53,0.061,4.7041,53,True,16,0.9245,474554202f6e696365253230706f7274732532432f5472692536456974792e74,DATA,1
98.91.96.229,53374,27017,mongodb,2026-06-29T14:24:46.134859+00:00,1782743086.134859,9,0.056,3.1699,9,True,17,0.7778,0164656661756c740a,DATA,1
98.91.96.229,43680,27017,mongodb,2026-06-29T14:24:46.366743+00:00,1782743086.366743,51,0.062,3.7947,51,True,18,0.3333,30840000002d02010763840000002404000a01000a0100020100020164010100,DATA,1
98.91.96.229,43686,27017,mongodb,2026-06-29T14:24:46.603348+00:00,1782743086.603348,14,0.062,2.9852,14,True,19,0.1429,300c020101600702010204008000,DATA,1
98.91.96.229,43692,27017,mongodb,2026-06-29T14:24:46.845165+00:00,1782743086.845165,223,12.872,5.1972,223,True,20,0.9013,4f5054494f4e53207369703a6e6d205349502f322e300d0a5669613a20534950,DATA,1
98.91.96.229,43702,27017,mongodb,2026-06-29T14:24:47.076002+00:00,1782743087.076002,16,0.064,2.5306,16,True,21,0.5,544e4d5004000000544e4d4500000400,DATA,1
98.91.96.229,43716,27017,mongodb,2026-06-29T14:24:47.304707+00:00,1782743087.304707,11,0.064,1.6729,11,True,22,0.0,0300000b06e00000000000,DATA,1
98.91.96.229,43720,27017,mongodb,2026-06-29T14:24:47.539662+00:00,1782743087.539662,23,6.074,2.6082,23,True,23,0.1739,446d6454000000170000000100000000111100ff01ff13,DATA,1
98.91.96.229,43736,27017,mongodb,2026-06-29T14:24:47.768945+00:00,1782743087.768945,60,0.063,1.3389,60,True,24,0.1,3a0000002f00000002000040020f0001003d050000000000000000000000002f,DATA,1
98.91.96.229,43742,27017,mongodb,2026-06-29T14:24:47.999196+00:00,1782743087.999196,7,1.425,2.8074,7,True,25,0.7143,4a524d4900024b,DATA,1
98.91.96.229,43748,27017,mongodb,2026-06-29T14:24:48.227473+00:00,1782743088.227473,151,0.063,2.9394,151,True,26,0.2649,010000fdcefa0bb0a00000004d4d531400000000000000000000000000000012,DATA,1
98.91.96.229,43754,27017,mongodb,2026-06-29T14:24:48.457586+00:00,1782743088.457586,89,1.898,3.5909,89,True,27,0.4157,005a0000010000000136012c000008007fff7f08000000010020003a00000000,DATA,1
98.91.96.229,43764,27017,mongodb,2026-06-29T14:24:48.685735+00:00,1782743088.685735,52,0.063,3.6044,52,True,28,0.2885,1201003400000000000015000601001b000102001c000c0300280004ff080001,DATA,1
98.91.96.229,43770,27017,mongodb,2026-06-29T14:24:48.916562+00:00,1782743088.916562,18,0.793,1.2086,18,True,29,0.0,000300010000000000000002000000000f00,DATA,1
98.91.96.229,43780,27017,mongodb,2026-06-29T14:24:49.146360+00:00,1782743089.14636,48,1.342,2.5723,48,True,30,0.2917,47494f5001000100240000000000000001000000010000000600000061626364,DATA,1
98.91.96.229,43786,27017,mongodb,2026-06-29T14:24:49.374834+00:00,1782743089.374834,16,0.065,3.0306,16,True,31,0.1875,000e3837a52608a21ba0b10000000000,DATA,1
98.91.96.229,43802,27017,mongodb,2026-06-29T14:24:49.603341+00:00,1782743089.603341,2380,0.067,4.6843,2380,True,32,0.6445,100003004c494f524c090000ffffffff00000000000000000000000000000000,DATA,1
98.91.96.229,43806,27017,mongodb,2026-06-29T14:24:49.838274+00:00,1782743089.838274,156,5.927,1.0105,156,True,33,0.0705,009c00011a2b3c4d00010000010000000000000100000001ffff00016e6f6e65,DATA,1
98.91.96.229,43808,27017,mongodb,2026-06-29T14:24:50.066368+00:00,1782743090.066368,24,0.062,1.0239,24,True,34,0.0,000000010000000100000004000000080000000100000000,DATA,1
98.91.96.229,43818,27017,mongodb,2026-06-29T14:24:50.298376+00:00,1782743090.298376,144,0.052,4.3229,144,True,35,0.6597,038100000000005f400001370000000000000001000100000000000100000001,DATA,1
98.91.96.229,43820,27017,mongodb,2026-06-29T14:24:50.527862+00:00,1782743090.527862,211,0.06,3.7235,211,True,36,0.5735,0100000000cd00010000414e592d53435000000000000000000046494e445343,DATA,1
98.91.96.229,43826,27017,mongodb,2026-06-29T14:24:50.756979+00:00,1782743090.756979,51,0.077,4.1358,51,True,37,0.6275,0300002c27e00000000000436f6f6b69653a206d737473686173683d41646d69,DATA,1
98.91.96.229,43832,27017,mongodb,2026-06-29T14:24:50.985430+00:00,1782743090.98543,5,0.064,0.0,5,True,38,0.0,0000000000,DATA,1
98.91.96.229,43842,27017,mongodb,2026-06-29T14:24:51.214654+00:00,1782743091.214654,8,0.091,2.4056,8,True,39,0.75,014932303130300a,DATA,1
180.218.122.78,60903,23,telnet,2026-06-29T14:25:05.442588+00:00,1782743105.442588,3,2627.772,1.585,3,False,1,0.0,fffd01,DATA,1
117.159.144.146,45300,6379,redis,2026-06-29T14:32:29.713321+00:00,1782743549.713321,14,0.062,3.1281,14,False,1,0.5714,2a310d0a24340d0a696e666f0d0a,DATA,1
131.241.3.85,42033,23,telnet,2026-06-29T14:48:46.365331+00:00,1782744526.365331,0,5005.137,0.0,0,False,1,0.0,,SYN_ONLY,1
131.241.3.85,42734,23,telnet,2026-06-29T14:49:06.498218+00:00,1782744546.498218,3,3756.967,1.585,3,True,2,0.0,fffc18,DATA,1
131.241.3.85,42899,23,telnet,2026-06-29T14:49:12.851055+00:00,1782744552.851055,0,5005.141,0.0,0,True,3,0.0,,SYN_ONLY,1
131.241.3.85,44017,23,telnet,2026-06-29T14:50:14.408966+00:00,1782744614.408966,3,3129.164,1.585,3,True,4,0.0,fffc18,DATA,1
131.241.3.85,44130,23,telnet,2026-06-29T14:50:18.980157+00:00,1782744618.980157,3,3004.07,1.585,3,True,5,0.0,fffc18,DATA,1
131.241.3.85,44260,23,telnet,2026-06-29T14:50:22.608950+00:00,1782744622.60895,3,1691.802,1.585,3,True,6,0.0,fffc18,DATA,1
131.241.3.85,44329,23,telnet,2026-06-29T14:50:23.662379+00:00,1782744623.662379,3,730.012,1.585,3,True,7,0.0,fffc18,DATA,1
131.241.3.85,44371,23,telnet,2026-06-29T14:50:29.150180+00:00,1782744629.15018,0,5005.152,0.0,0,True,8,0.0,,SYN_ONLY,1
131.241.3.85,44687,23,telnet,2026-06-29T14:50:37.819491+00:00,1782744637.819491,0,5005.161,0.0,0,True,9,0.0,,SYN_ONLY,1
131.241.3.85,44890,23,telnet,2026-06-29T14:50:48.676589+00:00,1782744648.676589,0,5005.143,0.0,0,True,10,0.0,,SYN_ONLY,1
18.217.102.23,37480,3306,mysql,2026-06-29T14:59:10.373416+00:00,1782745150.373416,0,876.345,0.0,0,True,3,0.0,,SYN_ONLY,1
18.217.102.23,34104,2222,ssh_alt,2026-06-29T14:59:10.374304+00:00,1782745150.374304,0,942.561,0.0,0,False,1,0.0,,SYN_ONLY,1
18.217.102.23,50528,23,telnet,2026-06-29T14:59:10.375311+00:00,1782745150.375311,0,894.258,0.0,0,True,2,0.0,,SYN_ONLY,1
18.217.102.23,46756,5432,postgres,2026-06-29T14:59:10.376036+00:00,1782745150.376036,0,824.558,0.0,0,True,4,0.0,,SYN_ONLY,1
18.217.102.23,41502,27017,mongodb,2026-06-29T14:59:10.379237+00:00,1782745150.379237,0,480.378,0.0,0,True,5,0.0,,SYN_ONLY,1
18.217.102.23,47798,6379,redis,2026-06-29T14:59:10.385979+00:00,1782745150.385979,0,208.433,0.0,0,True,6,0.0,,SYN_ONLY,1
205.210.31.159,49456,23,telnet,2026-06-29T15:05:43.183314+00:00,1782745543.183314,0,5005.131,0.0,0,False,1,0.0,,SYN_ONLY,1
35.166.159.195,37600,27017,mongodb,2026-06-29T15:16:26.992287+00:00,1782746186.992287,517,0.232,5.0449,517,False,1,0.1663,1603010200010001fc0303205a0ea8d6b4bd58265156d270a80a9034ca81d800,DATA,1
35.153.152.182,51638,27017,mongodb,2026-06-29T15:18:34.695005+00:00,1782746314.695005,0,1500.771,0.0,0,False,1,0.0,,SYN_ONLY,1
35.153.152.182,49254,27017,mongodb,2026-06-29T15:18:34.806677+00:00,1782746314.806677,4,0.06,1.0,4,True,2,0.0,0d0a0d0a,DATA,1
35.153.152.182,49260,27017,mongodb,2026-06-29T15:18:35.035550+00:00,1782746315.03555,18,0.062,3.4613,18,True,3,0.7778,474554202f20485454502f312e300d0a0d0a,DATA,1
35.153.152.182,49270,27017,mongodb,2026-06-29T15:18:35.264825+00:00,1782746315.264825,22,0.061,3.6978,22,True,4,0.8182,4f5054494f4e53202f20485454502f312e300d0a0d0a,DATA,1
35.153.152.182,49274,27017,mongodb,2026-06-29T15:18:35.492882+00:00,1782746315.492882,22,0.068,3.7322,22,True,5,0.8182,4f5054494f4e53202f20525453502f312e300d0a0d0a,DATA,1
35.153.152.182,49278,27017,mongodb,2026-06-29T15:18:35.721300+00:00,1782746315.7213,44,0.058,1.9235,44,True,6,0.0682,8000002872fe1d130000000000000002000186a00001977c0000000000000000,DATA,1
35.153.152.182,49294,27017,mongodb,2026-06-29T15:18:35.950665+00:00,1782746315.950665,32,0.082,3.3092,32,True,7,0.3438,001e0006010000010000000000000776657273696f6e0462696e640000100003,DATA,1
35.153.152.182,49296,27017,mongodb,2026-06-29T15:18:36.178955+00:00,1782746316.178955,14,0.058,0.7345,14,True,8,0.0,000c000010000000000000000000,DATA,1
35.153.152.182,49310,27017,mongodb,2026-06-29T15:18:36.407374+00:00,1782746316.407374,6,0.058,2.585,6,True,9,0.6667,48454c500d0a,DATA,1
35.153.152.182,49322,27017,mongodb,2026-06-29T15:18:36.668494+00:00,1782746316.668494,88,0.057,4.7136,88,True,10,0.2386,16030000530100004f03003f47d7f7ba2ceeeab2607ef300fd827bb9d596c877,DATA,1
35.153.152.182,49338,27017,mongodb,2026-06-29T15:18:36.901097+00:00,1782746316.901097,42,0.06,3.9511,42,True,11,0.5476,0300002a25e00000000000436f6f6b69653a206d737473686173683d6265696f,DATA,1
35.153.152.182,49352,27017,mongodb,2026-06-29T15:18:37.130144+00:00,1782746317.130144,110,0.046,4.2696,110,True,12,0.3273,1603000069010000650303551ca7e472616e646f6d3172616e646f6d3272616e,DATA,1
35.153.152.182,49354,27017,mongodb,2026-06-29T15:18:37.359847+00:00,1782746317.359847,117,0.062,5.0174,117,True,13,0.3162,000000716a816e30816ba103020105a20302010aa4815e305ca0070305005080,DATA,1
35.153.152.182,49364,27017,mongodb,2026-06-29T15:18:37.588944+00:00,1782746317.588944,168,0.071,4.5178,168,True,14,0.7083,000000a4ff534d42720000000008014000000000000000000000000000004006,DATA,1
35.153.152.182,49370,27017,mongodb,2026-06-29T15:18:37.817818+00:00,1782746317.817818,12,0.062,0.8167,12,True,15,0.0833,6c000b000000000000000000,DATA,1
35.153.152.182,49382,27017,mongodb,2026-06-29T15:18:38.053666+00:00,1782746318.053666,53,7.016,4.7041,53,True,16,0.9245,474554202f6e696365253230706f7274732532432f5472692536456974792e74,DATA,1
35.153.152.182,49386,27017,mongodb,2026-06-29T15:18:38.285216+00:00,1782746318.285216,9,2.512,3.1699,9,True,17,0.7778,0164656661756c740a,DATA,1
35.153.152.182,49394,27017,mongodb,2026-06-29T15:18:38.514375+00:00,1782746318.514375,51,0.063,3.7947,51,True,18,0.3333,30840000002d02010763840000002404000a01000a0100020100020164010100,DATA,1
35.153.152.182,49404,27017,mongodb,2026-06-29T15:18:38.743813+00:00,1782746318.743813,14,0.062,2.9852,14,True,19,0.1429,300c020101600702010204008000,DATA,1
35.153.152.182,49408,27017,mongodb,2026-06-29T15:18:38.979922+00:00,1782746318.979922,223,0.068,5.1972,223,True,20,0.9013,4f5054494f4e53207369703a6e6d205349502f322e300d0a5669613a20534950,DATA,1
35.153.152.182,49414,27017,mongodb,2026-06-29T15:18:39.208973+00:00,1782746319.208973,16,0.064,2.5306,16,True,21,0.5,544e4d5004000000544e4d4500000400,DATA,1
35.153.152.182,49428,27017,mongodb,2026-06-29T15:18:39.438018+00:00,1782746319.438018,11,0.082,1.6729,11,True,22,0.0,0300000b06e00000000000,DATA,1
35.153.152.182,49444,27017,mongodb,2026-06-29T15:18:39.666290+00:00,1782746319.66629,23,0.118,2.6082,23,True,23,0.1739,446d6454000000170000000100000000111100ff01ff13,DATA,1
35.153.152.182,49458,27017,mongodb,2026-06-29T15:18:39.894748+00:00,1782746319.894748,60,0.061,1.3389,60,True,24,0.1,3a0000002f00000002000040020f0001003d050000000000000000000000002f,DATA,1
35.153.152.182,49460,27017,mongodb,2026-06-29T15:18:40.124804+00:00,1782746320.124804,7,1.441,2.8074,7,True,25,0.7143,4a524d4900024b,DATA,1
35.153.152.182,49474,27017,mongodb,2026-06-29T15:18:40.353399+00:00,1782746320.353399,151,0.061,2.9394,151,True,26,0.2649,010000fdcefa0bb0a00000004d4d531400000000000000000000000000000012,DATA,1
35.153.152.182,49482,27017,mongodb,2026-06-29T15:18:40.582843+00:00,1782746320.582843,89,0.062,3.5909,89,True,27,0.4157,005a0000010000000136012c000008007fff7f08000000010020003a00000000,DATA,1
